sim_time, big_dog?world_pose/orientation/pitch
207.57, 0.00800922
207.571, 0.00798206
207.572, 0.00795632
207.573, 0.00793195
207.574, 0.00790886
207.575, 0.00788705
207.576, 0.00786646
207.577, 0.00784705
207.578, 0.00782878
207.579, 0.00781163
207.58, 0.00779557
207.581, 0.00778056
207.582, 0.00776659
207.583, 0.00775364
207.584, 0.0077419
207.585, 0.00773132
207.586, 0.00772183
207.587, 0.00771249
207.588, 0.00770336
207.589, 0.00769457
207.59, 0.00768621
207.591, 0.00767824
207.592, 0.0076708
207.593, 0.00766396
207.594, 0.00765774
207.595, 0.00765216
207.596, 0.00764726
207.597, 0.00764305
207.598, 0.00763954
207.599, 0.00763667
207.6, 0.00763446
207.601, 0.00763292
207.602, 0.00763207
207.603, 0.00763191
207.604, 0.00763244
207.605, 0.00763366
207.606, 0.00763558
207.607, 0.00763934
207.608, 0.00764469
207.609, 0.00765144
207.61, 0.0076596
207.611, 0.0076692
207.612, 0.00768026
207.613, 0.00769203
207.614, 0.00770464
207.615, 0.00771837
207.616, 0.00773305
207.617, 0.00774877
207.618, 0.00776545
207.619, 0.00778318
207.62, 0.00780202
207.621, 0.00782204
207.622, 0.00784327
207.623, 0.00786577
207.624, 0.00788955
207.625, 0.00791464
207.626, 0.00794106
207.627, 0.00796883
207.628, 0.00799794
207.629, 0.00802841
207.63, 0.00806023
207.631, 0.00809341
207.632, 0.00812743
207.633, 0.00816238
207.634, 0.00819784
207.635, 0.00823413
207.636, 0.00827135
207.637, 0.00830957
207.638, 0.00834886
207.639, 0.00838928
207.64, 0.00843074
207.641, 0.00847333
207.642, 0.00851655
207.643, 0.00856099
207.644, 0.00860558
207.645, 0.00865097
207.646, 0.00869704
207.647, 0.00874041
207.648, 0.00878158
207.649, 0.00882078
207.65, 0.00885827
207.651, 0.00889431
207.652, 0.0089291
207.653, 0.00896087
207.654, 0.00899076
207.655, 0.00901904
207.656, 0.00904592
207.657, 0.00907161
207.658, 0.00909625
207.659, 0.00911998
207.66, 0.00914226
207.661, 0.00916328
207.662, 0.00918321
207.663, 0.00920221
207.664, 0.00922039
207.665, 0.00923787
207.666, 0.00925474
207.667, 0.00927108
207.668, 0.00928698
207.669, 0.00930248
207.67, 0.00931764
207.671, 0.00933623
207.672, 0.00935047
207.673, 0.00935957
207.674, 0.00936356
207.675, 0.00936223
207.676, 0.00934376
207.677, 0.00931015
207.678, 0.00926084
207.679, 0.00919183
207.68, 0.00910872
207.681, 0.00901455
207.682, 0.00891059
207.683, 0.00879695
207.684, 0.00867453
207.685, 0.00854347
207.686, 0.00840399
207.687, 0.00825631
207.688, 0.00810065
207.689, 0.00793723
207.69, 0.00776624
207.691, 0.00758786
207.692, 0.00740226
207.693, 0.00720959
207.694, 0.00701263
207.695, 0.00681106
207.696, 0.00660416
207.697, 0.00639182
207.698, 0.00617396
207.699, 0.00595052
207.7, 0.00572143
207.701, 0.00549058
207.702, 0.00525725
207.703, 0.00502073
207.704, 0.00478051
207.705, 0.00453614
207.706, 0.00428727
207.707, 0.00403364
207.708, 0.00377503
207.709, 0.00351124
207.71, 0.00324215
207.711, 0.00296761
207.712, 0.00268755
207.713, 0.0024019
207.714, 0.00212266
207.715, 0.0018488
207.716, 0.00157948
207.717, 0.00131126
207.718, 0.00104443
207.719, 0.000779232
207.72, 0.000515497
207.721, 0.000253389
207.722, -6.91334e-06
207.723, -0.000265269
207.724, -0.000521563
207.725, -0.000775708
207.726, -0.00102763
207.727, -0.00127728
207.728, -0.00152489
207.729, -0.00177038
207.73, -0.00201368
207.731, -0.00225476
207.732, -0.00249358
207.733, -0.00273012
207.734, -0.00296705
207.735, -0.00320083
207.736, -0.00342683
207.737, -0.0036459
207.738, -0.00385842
207.739, -0.00406464
207.74, -0.0042648
207.741, -0.00445906
207.742, -0.00464757
207.743, -0.00483046
207.744, -0.00500784
207.745, -0.0051798
207.746, -0.00534661
207.747, -0.0055083
207.748, -0.00566492
207.749, -0.00581651
207.75, -0.00596301
207.751, -0.00610436
207.752, -0.00624087
207.753, -0.00637259
207.754, -0.00649907
207.755, -0.00662097
207.756, -0.00673835
207.757, -0.00685124
207.758, -0.00695971
207.759, -0.00706382
207.76, -0.00716361
207.761, -0.00725915
207.762, -0.0073505
207.763, -0.00743771
207.764, -0.00751974
207.765, -0.00759758
207.766, -0.00767121
207.767, -0.00774069
207.768, -0.0078061
207.769, -0.00786751
207.77, -0.00792512
207.771, -0.00797894
207.772, -0.00802899
207.773, -0.0080753
207.774, -0.00811792
207.775, -0.00815689
207.776, -0.00819222
207.777, -0.00822409
207.778, -0.00825263
207.779, -0.00827798
207.78, -0.00830021
207.781, -0.00831939
207.782, -0.00833559
207.783, -0.00834887
207.784, -0.00835926
207.785, -0.00836681
207.786, -0.00837153
207.787, -0.00837348
207.788, -0.00837267
207.789, -0.00836913
207.79, -0.00836291
207.791, -0.00835403
207.792, -0.00834252
207.793, -0.00832841
207.794, -0.00831174
207.795, -0.00829253
207.796, -0.00827082
207.797, -0.00824662
207.798, -0.00821998
207.799, -0.00819105
207.8, -0.00815983
207.801, -0.00812635
207.802, -0.0080906
207.803, -0.00805162
207.804, -0.00801029
207.805, -0.0079667
207.806, -0.0079209
207.807, -0.00787935
207.808, -0.00784128
207.809, -0.00780625
207.81, -0.00777441
207.811, -0.00774575
207.812, -0.00772026
207.813, -0.00769789
207.814, -0.00767862
207.815, -0.00766243
207.816, -0.00764928
207.817, -0.00763921
207.818, -0.00763228
207.819, -0.00762852
207.82, -0.00762796
207.821, -0.00763057
207.822, -0.00763631
207.823, -0.00764513
207.824, -0.007657
207.825, -0.00767187
207.826, -0.00768969
207.827, -0.00771042
207.828, -0.00773402
207.829, -0.00776044
207.83, -0.00778963
207.831, -0.00782155
207.832, -0.00785616
207.833, -0.00789342
207.834, -0.00793329
207.835, -0.00797569
207.836, -0.00802059
207.837, -0.00806797
207.838, -0.00811777
207.839, -0.00817085
207.84, -0.00822646
207.841, -0.00828449
207.842, -0.00834486
207.843, -0.0084075
207.844, -0.00847236
207.845, -0.00853941
207.846, -0.0086086
207.847, -0.00867992
207.848, -0.00875358
207.849, -0.00883137
207.85, -0.00891068
207.851, -0.00899155
207.852, -0.00907399
207.853, -0.009158
207.854, -0.00924358
207.855, -0.00933072
207.856, -0.00941943
207.857, -0.00950956
207.858, -0.00960114
207.859, -0.00969418
207.86, -0.0097887
207.861, -0.00988475
207.862, -0.00998229
207.863, -0.0100813
207.864, -0.0101818
207.865, -0.0102844
207.866, -0.0103886
207.867, -0.0104943
207.868, -0.0106017
207.869, -0.0107108
207.87, -0.0108214
207.871, -0.0109339
207.872, -0.011048
207.873, -0.0111637
207.874, -0.011281
207.875, -0.0113998
207.876, -0.0115202
207.877, -0.0116422
207.878, -0.0117656
207.879, -0.0118906
207.88, -0.0120171
207.881, -0.0121452
207.882, -0.0122749
207.883, -0.0124066
207.884, -0.0125404
207.885, -0.0126761
207.886, -0.0128137
207.887, -0.0129532
207.888, -0.0130945
207.889, -0.0132375
207.89, -0.0133823
207.891, -0.0135288
207.892, -0.0136727
207.893, -0.0138146
207.894, -0.0139544
207.895, -0.014092
207.896, -0.0142276
207.897, -0.0143613
207.898, -0.0144931
207.899, -0.0146231
207.9, -0.0147513
207.901, -0.0148778
207.902, -0.0150026
207.903, -0.0151257
207.904, -0.0152474
207.905, -0.0153676
207.906, -0.0154863
207.907, -0.0156037
207.908, -0.0157196
207.909, -0.0158342
207.91, -0.0159475
207.911, -0.0160594
207.912, -0.0161701
207.913, -0.0162795
207.914, -0.0163877
207.915, -0.0164612
207.916, -0.016534
207.917, -0.0166049
207.918, -0.0166731
207.919, -0.0167393
207.92, -0.0168031
207.921, -0.0168653
207.922, -0.0169254
207.923, -0.0169842
207.924, -0.017042
207.925, -0.0170988
207.926, -0.0171549
207.927, -0.0172104
207.928, -0.0172401
207.929, -0.0172525
207.93, -0.0172494
207.931, -0.0172324
207.932, -0.017203
207.933, -0.0171624
207.934, -0.017112
207.935, -0.0170525
207.936, -0.0169921
207.937, -0.0169203
207.938, -0.0168341
207.939, -0.016737
207.94, -0.0166246
207.941, -0.0164963
207.942, -0.0163518
207.943, -0.0161908
207.944, -0.0160128
207.945, -0.0158177
207.946, -0.0156052
207.947, -0.0153752
207.948, -0.0151338
207.949, -0.0148749
207.95, -0.0146045
207.951, -0.0143276
207.952, -0.0140451
207.953, -0.0137568
207.954, -0.0134634
207.955, -0.0131643
207.956, -0.0128605
207.957, -0.0125515
207.958, -0.0122373
207.959, -0.0119179
207.96, -0.0115932
207.961, -0.0112633
207.962, -0.0109281
207.963, -0.0105878
207.964, -0.0102422
207.965, -0.0098914
207.966, -0.00953547
207.967, -0.00917442
207.968, -0.00880801
207.969, -0.00843632
207.97, -0.00805941
207.971, -0.00767734
207.972, -0.00729017
207.973, -0.00689796
207.974, -0.00650075
207.975, -0.00609859
207.976, -0.00569154
207.977, -0.00527964
207.978, -0.00486293
207.979, -0.00444146
207.98, -0.00401526
207.981, -0.00358438
207.982, -0.00314886
207.983, -0.00270873
207.984, -0.00226403
207.985, -0.0018151
207.986, -0.00137285
207.987, -0.000936412
207.988, -0.000505428
207.989, -8.01814e-05
207.99, 0.000340011
207.991, 0.000755124
207.992, 0.00116516
207.993, 0.0015702
207.994, 0.00197032
207.995, 0.0023656
207.996, 0.00275614
207.997, 0.00314202
207.998, 0.00352332
207.999, 0.00390012
208, 0.00427249
208.001, 0.00464052
208.002, 0.00500427
208.003, 0.00536381
208.004, 0.0057192
208.005, 0.00607052
208.006, 0.00641792
208.007, 0.00676182
208.008, 0.00710219
208.009, 0.00743901
208.01, 0.0077735
208.011, 0.00810558
208.012, 0.00843515
208.013, 0.00876216
208.014, 0.00908656
208.015, 0.0094154
208.016, 0.00972922
208.017, 0.0100293
208.018, 0.0103147
208.019, 0.0105874
208.02, 0.0108481
208.021, 0.0110963
208.022, 0.011332
208.023, 0.0115555
208.024, 0.0117669
208.025, 0.0119662
208.026, 0.0121537
208.027, 0.0123288
208.028, 0.0124926
208.029, 0.0126453
208.03, 0.012786
208.031, 0.0129164
208.032, 0.0130366
208.033, 0.0131468
208.034, 0.0132471
208.035, 0.0133376
208.036, 0.0134184
208.037, 0.0134896
208.038, 0.0135513
208.039, 0.0136024
208.04, 0.0136445
208.041, 0.0136777
208.042, 0.0137021
208.043, 0.0137179
208.044, 0.0137246
208.045, 0.0137229
208.046, 0.0137128
208.047, 0.0136943
208.048, 0.0136668
208.049, 0.0136312
208.05, 0.0135876
208.051, 0.0135357
208.052, 0.0134758
208.053, 0.0134082
208.054, 0.0133327
208.055, 0.0132494
208.056, 0.0131587
208.057, 0.0130607
208.058, 0.0129556
208.059, 0.0128428
208.06, 0.0127222
208.061, 0.012594
208.062, 0.0124584
208.063, 0.0123221
208.064, 0.0121844
208.065, 0.0120448
208.066, 0.0119036
208.067, 0.0117606
208.068, 0.0116159
208.069, 0.0114695
208.07, 0.0113217
208.071, 0.0111723
208.072, 0.0110214
208.073, 0.0108691
208.074, 0.0107153
208.075, 0.0105601
208.076, 0.0104035
208.077, 0.0102455
208.078, 0.0100862
208.079, 0.00992551
208.08, 0.00976355
208.081, 0.00960029
208.082, 0.00943575
208.083, 0.00926995
208.084, 0.0091029
208.085, 0.00893721
208.086, 0.00876812
208.087, 0.0085959
208.088, 0.0084208
208.089, 0.00824304
208.09, 0.0080628
208.091, 0.00788044
208.092, 0.00769608
208.093, 0.00750983
208.094, 0.00732161
208.095, 0.00713175
208.096, 0.00694032
208.097, 0.00674724
208.098, 0.00655276
208.099, 0.00635695
208.1, 0.00615986
208.101, 0.00596153
208.102, 0.00576199
208.103, 0.00556129
208.104, 0.00535946
208.105, 0.00515652
208.106, 0.00495643
208.107, 0.00476623
208.108, 0.00458464
208.109, 0.00441143
208.11, 0.00424681
208.111, 0.00409026
208.112, 0.00394177
208.113, 0.00380127
208.114, 0.00367011
208.115, 0.00354675
208.116, 0.00343105
208.117, 0.00332174
208.118, 0.00322021
208.119, 0.00312634
208.12, 0.00303999
208.121, 0.00296103
208.122, 0.00288937
208.123, 0.00282474
208.124, 0.00276703
208.125, 0.00271616
208.126, 0.002672
208.127, 0.00263448
208.128, 0.00260348
208.129, 0.00257892
208.13, 0.00256071
208.131, 0.00254875
208.132, 0.00254297
208.133, 0.00254327
208.134, 0.00254959
208.135, 0.00256173
208.136, 0.00257939
208.137, 0.00260253
208.138, 0.00263114
208.139, 0.0026652
208.14, 0.00270496
208.141, 0.00274994
208.142, 0.00279925
208.143, 0.00285298
208.144, 0.00291121
208.145, 0.002974
208.146, 0.0030414
208.147, 0.00311345
208.148, 0.00319016
208.149, 0.00327156
208.15, 0.00335764
208.151, 0.0034484
208.152, 0.00354384
208.153, 0.00364919
208.154, 0.00375526
208.155, 0.00386231
208.156, 0.00397047
208.157, 0.00407392
208.158, 0.00417406
208.159, 0.0042692
208.16, 0.0043615
208.161, 0.00445141
208.162, 0.00453792
208.163, 0.00462233
208.164, 0.00470401
208.165, 0.00478333
208.166, 0.00486123
208.167, 0.00493562
208.168, 0.00500691
208.169, 0.00507546
208.17, 0.00514131
208.171, 0.00520477
208.172, 0.00526614
208.173, 0.00532565
208.174, 0.00538334
208.175, 0.00543906
208.176, 0.00549305
208.177, 0.00554553
208.178, 0.00559606
208.179, 0.00564482
208.18, 0.00569221
208.181, 0.00573845
208.182, 0.00577091
208.183, 0.00579432
208.184, 0.00580967
208.185, 0.00581752
208.186, 0.00581876
208.187, 0.0058142
208.188, 0.00581385
208.189, 0.00579768
208.19, 0.0057685
208.191, 0.00572882
208.192, 0.00567971
208.193, 0.00562159
208.194, 0.00555468
208.195, 0.005479
208.196, 0.00539442
208.197, 0.00530115
208.198, 0.00519941
208.199, 0.00508938
208.2, 0.00497125
208.201, 0.00484519
208.202, 0.00471135
208.203, 0.00456988
208.204, 0.00441813
208.205, 0.0042649
208.206, 0.00410952
208.207, 0.00395155
208.208, 0.00379065
208.209, 0.00362654
208.21, 0.00345897
208.211, 0.00328775
208.212, 0.00311269
208.213, 0.00293366
208.214, 0.00275053
208.215, 0.00256321
208.216, 0.00237161
208.217, 0.00217556
208.218, 0.00197416
208.219, 0.00176752
208.22, 0.00155573
208.221, 0.00133854
208.222, 0.00111609
208.223, 0.000888505
208.224, 0.000655692
208.225, 0.000417792
208.226, 0.000174926
208.227, -7.30503e-05
208.228, -0.000325995
208.229, -0.000583779
208.23, -0.000846287
208.231, -0.00111341
208.232, -0.00138495
208.233, -0.00166087
208.234, -0.00194118
208.235, -0.00222583
208.236, -0.00251481
208.237, -0.00280847
208.238, -0.00310671
208.239, -0.00340943
208.24, -0.00371653
208.241, -0.00402795
208.242, -0.0043436
208.243, -0.00466342
208.244, -0.00498733
208.245, -0.00531539
208.246, -0.00564745
208.247, -0.00598356
208.248, -0.00632361
208.249, -0.00666756
208.25, -0.00700036
208.251, -0.00732324
208.252, -0.00763664
208.253, -0.00794023
208.254, -0.00823451
208.255, -0.00852053
208.256, -0.00879878
208.257, -0.00906902
208.258, -0.00933147
208.259, -0.00958634
208.26, -0.009834
208.261, -0.0100747
208.262, -0.0103085
208.263, -0.0105358
208.264, -0.0107566
208.265, -0.0109712
208.266, -0.0111796
208.267, -0.011382
208.268, -0.0115784
208.269, -0.0117691
208.27, -0.011954
208.271, -0.0121338
208.272, -0.0123082
208.273, -0.0124774
208.274, -0.0126414
208.275, -0.0128001
208.276, -0.0129537
208.277, -0.013102
208.278, -0.0132453
208.279, -0.0133834
208.28, -0.0135165
208.281, -0.0136447
208.282, -0.013768
208.283, -0.0138864
208.284, -0.014
208.285, -0.0141089
208.286, -0.0142129
208.287, -0.014309
208.288, -0.0143972
208.289, -0.0144778
208.29, -0.0145509
208.291, -0.0146165
208.292, -0.0146749
208.293, -0.014726
208.294, -0.0147701
208.295, -0.0148071
208.296, -0.0148373
208.297, -0.0148606
208.298, -0.0148773
208.299, -0.0148873
208.3, -0.0148906
208.301, -0.0148876
208.302, -0.0148783
208.303, -0.014863
208.304, -0.0148417
208.305, -0.0148147
208.306, -0.0147818
208.307, -0.0147433
208.308, -0.014699
208.309, -0.0146491
208.31, -0.0145937
208.311, -0.0145328
208.312, -0.0144666
208.313, -0.014395
208.314, -0.0143182
208.315, -0.0142361
208.316, -0.0141487
208.317, -0.0140563
208.318, -0.0139589
208.319, -0.0138566
208.32, -0.0137498
208.321, -0.0136385
208.322, -0.0135228
208.323, -0.0134027
208.324, -0.0132781
208.325, -0.0131492
208.326, -0.0130161
208.327, -0.0128787
208.328, -0.0127372
208.329, -0.0125955
208.33, -0.0124519
208.331, -0.0123109
208.332, -0.0121718
208.333, -0.0120345
208.334, -0.011899
208.335, -0.0117654
208.336, -0.0116335
208.337, -0.0115033
208.338, -0.0113749
208.339, -0.0112482
208.34, -0.011123
208.341, -0.0109995
208.342, -0.0108788
208.343, -0.0107599
208.344, -0.0106429
208.345, -0.0105276
208.346, -0.010414
208.347, -0.0103022
208.348, -0.0101919
208.349, -0.0100834
208.35, -0.00997636
208.351, -0.00987087
208.352, -0.00976687
208.353, -0.00966433
208.354, -0.00956323
208.355, -0.00946356
208.356, -0.00936529
208.357, -0.00926841
208.358, -0.00917288
208.359, -0.00907871
208.36, -0.00898586
208.361, -0.00889431
208.362, -0.00880406
208.363, -0.00871507
208.364, -0.00862725
208.365, -0.00854058
208.366, -0.00845508
208.367, -0.00837072
208.368, -0.0082875
208.369, -0.00820542
208.37, -0.00812446
208.371, -0.00804461
208.372, -0.00796587
208.373, -0.00789429
208.374, -0.00783067
208.375, -0.00777315
208.376, -0.00772161
208.377, -0.00767596
208.378, -0.0076361
208.379, -0.00760203
208.38, -0.00757354
208.381, -0.00755058
208.382, -0.00753308
208.383, -0.00752098
208.384, -0.00751422
208.385, -0.00751272
208.386, -0.00751643
208.387, -0.00752527
208.388, -0.00753916
208.389, -0.00755803
208.39, -0.00758185
208.391, -0.00761054
208.392, -0.00764397
208.393, -0.00768207
208.394, -0.00772481
208.395, -0.00777216
208.396, -0.00782464
208.397, -0.00788161
208.398, -0.00794297
208.399, -0.0080087
208.4, -0.00807874
208.401, -0.00815309
208.402, -0.00823171
208.403, -0.00831457
208.404, -0.00840163
208.405, -0.00849286
208.406, -0.00858822
208.407, -0.00868768
208.408, -0.00878176
208.409, -0.00887749
208.41, -0.00897517
208.411, -0.00907491
208.412, -0.0091768
208.413, -0.00928089
208.414, -0.00938715
208.415, -0.0094958
208.416, -0.00960685
208.417, -0.0097203
208.418, -0.00983133
208.419, -0.00994064
208.42, -0.0100471
208.421, -0.0101515
208.422, -0.0102539
208.423, -0.0103541
208.424, -0.0104527
208.425, -0.0105499
208.426, -0.0106458
208.427, -0.0107406
208.428, -0.0108333
208.429, -0.0109251
208.43, -0.0110162
208.431, -0.0111065
208.432, -0.0111957
208.433, -0.0112844
208.434, -0.0113726
208.435, -0.0114605
208.436, -0.0115479
208.437, -0.0116351
208.438, -0.0117207
208.439, -0.0118046
208.44, -0.0118872
208.441, -0.0119688
208.442, -0.0120496
208.443, -0.0121296
208.444, -0.0122091
208.445, -0.012288
208.446, -0.0123664
208.447, -0.0124445
208.448, -0.0125222
208.449, -0.0125997
208.45, -0.0126771
208.451, -0.0127542
208.452, -0.0128312
208.453, -0.0128975
208.454, -0.012947
208.455, -0.0129782
208.456, -0.0129909
208.457, -0.0129849
208.458, -0.0129559
208.459, -0.0129099
208.46, -0.0128508
208.461, -0.0127827
208.462, -0.0127053
208.463, -0.0126182
208.464, -0.0125216
208.465, -0.0124153
208.466, -0.0122994
208.467, -0.0121739
208.468, -0.0120388
208.469, -0.0118943
208.47, -0.0117444
208.471, -0.0115887
208.472, -0.0114272
208.473, -0.01126
208.474, -0.0110867
208.475, -0.0109082
208.476, -0.0107245
208.477, -0.0105354
208.478, -0.0103409
208.479, -0.0101411
208.48, -0.00993579
208.481, -0.00972507
208.482, -0.0095089
208.483, -0.00928728
208.484, -0.00906022
208.485, -0.00882772
208.486, -0.00858959
208.487, -0.00834585
208.488, -0.00809651
208.489, -0.00784159
208.49, -0.00758106
208.491, -0.00731497
208.492, -0.00704335
208.493, -0.00676628
208.494, -0.00648384
208.495, -0.00619575
208.496, -0.00590108
208.497, -0.00560003
208.498, -0.00529277
208.499, -0.00497945
208.5, -0.00466023
208.501, -0.00433522
208.502, -0.00400456
208.503, -0.00366835
208.504, -0.00332669
208.505, -0.00297969
208.506, -0.00262742
208.507, -0.00226997
208.508, -0.00190743
208.509, -0.00153985
208.51, -0.00116731
208.511, -0.000789881
208.512, -0.000407575
208.513, -1.62175e-05
208.514, 0.00036747
208.515, 0.000744606
208.516, 0.00111669
208.517, 0.00148375
208.518, 0.00184571
208.519, 0.00220289
208.52, 0.00255516
208.521, 0.00290257
208.522, 0.00324548
208.523, 0.00358398
208.524, 0.00391816
208.525, 0.0042481
208.526, 0.00457389
208.527, 0.00489559
208.528, 0.0052133
208.529, 0.00552709
208.53, 0.00583701
208.531, 0.00614245
208.532, 0.00644445
208.533, 0.00674305
208.534, 0.00702786
208.535, 0.00729983
208.536, 0.00755937
208.537, 0.00780724
208.538, 0.00804354
208.539, 0.00826839
208.54, 0.00848204
208.541, 0.00868493
208.542, 0.00887741
208.543, 0.00905973
208.544, 0.00923202
208.545, 0.00939445
208.546, 0.00954713
208.547, 0.00968994
208.548, 0.00982334
208.549, 0.00994747
208.55, 0.0100624
208.551, 0.0101702
208.552, 0.0102707
208.553, 0.0103639
208.554, 0.0104499
208.555, 0.0105287
208.556, 0.0106005
208.557, 0.0106647
