sim_time, big_dog?world_pose/orientation/roll
214.019, -0.228973
214.02, -0.228402
214.021, -0.227817
214.022, -0.227219
214.023, -0.226608
214.024, -0.225986
214.025, -0.225351
214.026, -0.224706
214.027, -0.224048
214.028, -0.223377
214.029, -0.222695
214.03, -0.222
214.031, -0.221294
214.032, -0.220575
214.033, -0.219847
214.034, -0.219107
214.035, -0.218355
214.036, -0.217593
214.037, -0.21682
214.038, -0.216036
214.039, -0.21524
214.04, -0.214434
214.041, -0.213617
214.042, -0.212788
214.043, -0.21195
214.044, -0.211099
214.045, -0.210238
214.046, -0.209366
214.047, -0.208484
214.048, -0.207591
214.049, -0.206692
214.05, -0.205786
214.051, -0.204873
214.052, -0.203953
214.053, -0.203027
214.054, -0.202093
214.055, -0.201152
214.056, -0.200204
214.057, -0.19925
214.058, -0.198287
214.059, -0.197321
214.06, -0.19635
214.061, -0.195373
214.062, -0.194389
214.063, -0.193399
214.064, -0.192402
214.065, -0.191397
214.066, -0.190384
214.067, -0.189365
214.068, -0.18834
214.069, -0.187304
214.07, -0.18626
214.071, -0.185207
214.072, -0.184145
214.073, -0.183073
214.074, -0.181994
214.075, -0.180904
214.076, -0.179806
214.077, -0.178701
214.078, -0.177586
214.079, -0.176462
214.08, -0.175329
214.081, -0.174186
214.082, -0.173033
214.083, -0.171874
214.084, -0.170707
214.085, -0.16953
214.086, -0.168343
214.087, -0.167147
214.088, -0.165941
214.089, -0.164726
214.09, -0.163502
214.091, -0.16227
214.092, -0.161029
214.093, -0.159779
214.094, -0.158522
214.095, -0.157256
214.096, -0.155982
214.097, -0.1547
214.098, -0.153408
214.099, -0.152106
214.1, -0.150793
214.101, -0.149471
214.102, -0.148138
214.103, -0.146793
214.104, -0.145443
214.105, -0.144089
214.106, -0.142732
214.107, -0.141371
214.108, -0.140006
214.109, -0.138638
214.11, -0.137267
214.111, -0.135893
214.112, -0.134516
214.113, -0.13314
214.114, -0.131766
214.115, -0.130392
214.116, -0.12902
214.117, -0.127647
214.118, -0.126276
214.119, -0.124905
214.12, -0.123535
214.121, -0.122165
214.122, -0.120795
214.123, -0.119426
214.124, -0.118057
214.125, -0.116688
214.126, -0.11532
214.127, -0.113953
214.128, -0.112586
214.129, -0.111219
214.13, -0.109854
214.131, -0.108488
214.132, -0.107129
214.133, -0.105776
214.134, -0.104428
214.135, -0.103086
214.136, -0.101748
214.137, -0.100415
214.138, -0.0990872
214.139, -0.0977636
214.14, -0.0964442
214.141, -0.0951291
214.142, -0.0938188
214.143, -0.0925133
214.144, -0.0912124
214.145, -0.089916
214.146, -0.0886239
214.147, -0.0873361
214.148, -0.0860526
214.149, -0.0847732
214.15, -0.083498
214.151, -0.0822308
214.152, -0.0809713
214.153, -0.0797193
214.154, -0.0784744
214.155, -0.0772367
214.156, -0.0760057
214.157, -0.0747814
214.158, -0.0735637
214.159, -0.0723523
214.16, -0.0711472
214.161, -0.0699483
214.162, -0.0687555
214.163, -0.0675687
214.164, -0.0663877
214.165, -0.0652125
214.166, -0.0640431
214.167, -0.0628794
214.168, -0.0617213
214.169, -0.0605687
214.17, -0.0594226
214.171, -0.0582826
214.172, -0.0571487
214.173, -0.0560209
214.174, -0.0548992
214.175, -0.0537834
214.176, -0.0526736
214.177, -0.0515696
214.178, -0.0504716
214.179, -0.0493793
214.18, -0.0482928
214.181, -0.047212
214.182, -0.0461371
214.183, -0.045068
214.184, -0.0440047
214.185, -0.0429471
214.186, -0.0418954
214.187, -0.0408503
214.188, -0.0398119
214.189, -0.0387801
214.19, -0.037755
214.191, -0.0367367
214.192, -0.0357255
214.193, -0.0347212
214.194, -0.0337239
214.195, -0.0327336
214.196, -0.0317501
214.197, -0.0307735
214.198, -0.0298037
214.199, -0.0288407
214.2, -0.0278799
214.201, -0.0269212
214.202, -0.0259646
214.203, -0.0250102
214.204, -0.0240578
214.205, -0.0231075
214.206, -0.0221505
214.207, -0.0212279
214.208, -0.0203229
214.209, -0.0194235
214.21, -0.0185296
214.211, -0.0176409
214.212, -0.0167573
214.213, -0.0158784
214.214, -0.0150041
214.215, -0.0141278
214.216, -0.01325
214.217, -0.0123713
214.218, -0.0114921
214.219, -0.010613
214.22, -0.00973434
214.221, -0.00885667
214.222, -0.00798032
214.223, -0.00710553
214.224, -0.00623256
214.225, -0.00536164
214.226, -0.00449298
214.227, -0.00363665
214.228, -0.00279288
214.229, -0.00196219
214.23, -0.00114521
214.231, -0.000341785
214.232, 0.000447436
214.233, 0.00122223
214.234, 0.00198233
214.235, 0.00272745
214.236, 0.0034576
214.237, 0.00417227
214.238, 0.0048715
214.239, 0.00555528
214.24, 0.00622364
214.241, 0.00687675
214.242, 0.00751426
214.243, 0.00813587
214.244, 0.00874168
214.245, 0.00933174
214.246, 0.00990632
214.247, 0.0104648
214.248, 0.0110074
214.249, 0.0115302
214.25, 0.0120338
214.251, 0.0125185
214.252, 0.0129846
214.253, 0.0134325
214.254, 0.0138625
214.255, 0.0142749
214.256, 0.0146699
214.257, 0.0150476
214.258, 0.0154078
214.259, 0.0157506
214.26, 0.0160763
214.261, 0.0163851
214.262, 0.0166772
214.263, 0.0169483
214.264, 0.0171984
214.265, 0.0174273
214.266, 0.0176351
214.267, 0.0178223
214.268, 0.0179889
214.269, 0.0181352
214.27, 0.0182612
214.271, 0.0183671
214.272, 0.018453
214.273, 0.018519
214.274, 0.0185654
214.275, 0.0185919
214.276, 0.0185986
214.277, 0.0185856
214.278, 0.0185529
214.279, 0.0185007
214.28, 0.0184291
214.281, 0.0183381
214.282, 0.0182278
214.283, 0.0180983
214.284, 0.0179496
214.285, 0.0177819
214.286, 0.0175946
214.287, 0.0173975
214.288, 0.0171893
214.289, 0.0169697
214.29, 0.0167378
214.291, 0.0164928
214.292, 0.0162343
214.293, 0.0159609
214.294, 0.0156725
214.295, 0.0153685
214.296, 0.0150488
214.297, 0.014713
214.298, 0.0143609
214.299, 0.0139923
214.3, 0.0136071
214.301, 0.013205
214.302, 0.0127858
214.303, 0.0123495
214.304, 0.0118958
214.305, 0.0114248
214.306, 0.0109363
214.307, 0.0104303
214.308, 0.00990652
214.309, 0.00936498
214.31, 0.0088056
214.311, 0.00822832
214.312, 0.00763755
214.313, 0.00703284
214.314, 0.00641368
214.315, 0.00577962
214.316, 0.00513032
214.317, 0.00448407
214.318, 0.00382506
214.319, 0.00315619
214.32, 0.0024798
214.321, 0.00179657
214.322, 0.0011065
214.323, 0.000409903
214.324, -0.000292997
214.325, -0.00100217
214.326, -0.00171753
214.327, -0.00243903
214.328, -0.00316661
214.329, -0.00390017
214.33, -0.00463968
214.331, -0.00538511
214.332, -0.00613641
214.333, -0.00689355
214.334, -0.00765652
214.335, -0.00842531
214.336, -0.00919989
214.337, -0.00998027
214.338, -0.0107643
214.339, -0.0115519
214.34, -0.0123425
214.341, -0.013136
214.342, -0.0139316
214.343, -0.0147298
214.344, -0.0155305
214.345, -0.0163338
214.346, -0.0171399
214.347, -0.0179489
214.348, -0.0187608
214.349, -0.0195758
214.35, -0.0203938
214.351, -0.0212134
214.352, -0.0220353
214.353, -0.0228594
214.354, -0.0236856
214.355, -0.0245141
214.356, -0.025345
214.357, -0.0261792
214.358, -0.0270165
214.359, -0.0278571
214.36, -0.0287007
214.361, -0.0295474
214.362, -0.030397
214.363, -0.0312496
214.364, -0.032105
214.365, -0.0329631
214.366, -0.0338239
214.367, -0.0346873
214.368, -0.0355534
214.369, -0.0364222
214.37, -0.0372936
214.371, -0.0381676
214.372, -0.0390442
214.373, -0.0399235
214.374, -0.0408054
214.375, -0.04169
214.376, -0.0425772
214.377, -0.043467
214.378, -0.0443595
214.379, -0.0452547
214.38, -0.0461525
214.381, -0.0470529
214.382, -0.047956
214.383, -0.0488624
214.384, -0.0497712
214.385, -0.0506804
214.386, -0.0515903
214.387, -0.052501
214.388, -0.0534125
214.389, -0.0543246
214.39, -0.0552374
214.391, -0.0561509
214.392, -0.0570652
214.393, -0.0579802
214.394, -0.0588958
214.395, -0.0598121
214.396, -0.0607291
214.397, -0.0616469
214.398, -0.0625655
214.399, -0.063485
214.4, -0.0644053
214.401, -0.0653266
214.402, -0.0662486
214.403, -0.0671716
214.404, -0.0680938
214.405, -0.0690156
214.406, -0.0699368
214.407, -0.0708576
214.408, -0.0717779
214.409, -0.0726977
214.41, -0.0736172
214.411, -0.0745362
214.412, -0.0754548
214.413, -0.0763731
214.414, -0.0772906
214.415, -0.0782081
214.416, -0.0791263
214.417, -0.0800444
214.418, -0.0809627
214.419, -0.0818812
214.42, -0.0828001
214.421, -0.0837192
214.422, -0.0846312
214.423, -0.0855436
214.424, -0.0864574
214.425, -0.087373
214.426, -0.0882907
214.427, -0.0892104
214.428, -0.0901317
214.429, -0.0910491
214.43, -0.0919687
214.431, -0.0928889
214.432, -0.0938095
214.433, -0.0947304
214.434, -0.0956521
214.435, -0.0965741
214.436, -0.0974964
214.437, -0.0984195
214.438, -0.0993435
214.439, -0.100267
214.44, -0.10119
214.441, -0.102113
214.442, -0.103035
214.443, -0.103958
214.444, -0.10488
214.445, -0.105802
214.446, -0.106724
214.447, -0.107646
214.448, -0.108567
214.449, -0.109488
214.45, -0.110409
214.451, -0.111326
214.452, -0.112242
214.453, -0.113157
214.454, -0.114071
214.455, -0.114983
214.456, -0.115888
214.457, -0.116803
214.458, -0.117732
214.459, -0.118665
214.46, -0.119602
214.461, -0.120543
214.462, -0.121489
214.463, -0.122432
214.464, -0.123372
214.465, -0.124311
214.466, -0.125245
214.467, -0.126178
214.468, -0.127117
214.469, -0.128055
214.47, -0.128993
214.471, -0.129931
214.472, -0.130868
214.473, -0.131805
214.474, -0.132741
214.475, -0.133668
214.476, -0.134586
214.477, -0.135495
214.478, -0.136396
214.479, -0.137288
214.48, -0.138172
214.481, -0.139048
214.482, -0.139914
214.483, -0.140772
214.484, -0.141623
214.485, -0.142465
214.486, -0.143299
214.487, -0.144124
214.488, -0.144941
214.489, -0.145749
214.49, -0.146548
214.491, -0.147341
214.492, -0.148125
214.493, -0.148902
214.494, -0.149671
214.495, -0.150432
214.496, -0.151185
214.497, -0.151469
214.498, -0.15164
214.499, -0.151756
214.5, -0.151856
214.501, -0.151948
214.502, -0.15202
214.503, -0.152083
214.504, -0.152141
214.505, -0.152195
214.506, -0.152246
214.507, -0.152292
214.508, -0.152332
214.509, -0.152369
214.51, -0.1524
214.511, -0.152427
214.512, -0.152447
214.513, -0.152459
214.514, -0.152464
214.515, -0.15246
214.516, -0.152446
214.517, -0.152418
214.518, -0.152375
214.519, -0.152319
214.52, -0.152249
214.521, -0.152165
214.522, -0.152069
214.523, -0.15196
214.524, -0.151838
214.525, -0.151704
214.526, -0.151557
214.527, -0.151399
214.528, -0.151228
214.529, -0.151047
214.53, -0.150854
214.531, -0.150649
214.532, -0.150434
214.533, -0.150207
214.534, -0.149969
214.535, -0.14972
214.536, -0.14946
214.537, -0.14919
214.538, -0.148909
214.539, -0.148617
214.54, -0.148314
214.541, -0.148002
214.542, -0.147679
214.543, -0.147346
214.544, -0.147004
214.545, -0.146651
214.546, -0.146288
214.547, -0.145916
214.548, -0.145534
214.549, -0.145142
214.55, -0.14474
214.551, -0.144329
214.552, -0.143908
214.553, -0.143477
214.554, -0.143037
214.555, -0.142587
214.556, -0.142128
214.557, -0.141659
214.558, -0.141181
214.559, -0.140694
214.56, -0.140197
214.561, -0.139692
214.562, -0.139177
214.563, -0.138654
214.564, -0.138122
214.565, -0.137581
214.566, -0.137029
214.567, -0.136467
214.568, -0.135898
214.569, -0.135321
214.57, -0.134736
214.571, -0.134144
214.572, -0.133543
214.573, -0.132935
214.574, -0.13232
214.575, -0.131697
214.576, -0.131067
214.577, -0.13043
214.578, -0.129785
214.579, -0.129133
214.58, -0.128474
214.581, -0.127808
214.582, -0.127135
214.583, -0.126455
214.584, -0.125768
214.585, -0.125074
214.586, -0.124373
214.587, -0.123665
214.588, -0.12295
214.589, -0.122229
214.59, -0.1215
214.591, -0.120765
214.592, -0.120024
214.593, -0.11928
214.594, -0.11854
214.595, -0.117797
214.596, -0.117056
214.597, -0.116313
214.598, -0.115572
214.599, -0.114829
214.6, -0.114086
214.601, -0.113342
214.602, -0.112598
214.603, -0.111855
214.604, -0.111111
214.605, -0.110365
214.606, -0.109618
214.607, -0.108871
214.608, -0.108125
214.609, -0.107378
214.61, -0.10663
214.611, -0.105881
214.612, -0.105131
214.613, -0.104381
214.614, -0.103632
214.615, -0.102881
214.616, -0.102131
214.617, -0.101381
214.618, -0.100631
214.619, -0.0998802
214.62, -0.0991335
214.621, -0.0983898
214.622, -0.0976499
214.623, -0.096914
214.624, -0.0961808
214.625, -0.0954496
214.626, -0.0947232
214.627, -0.0940015
214.628, -0.0932845
214.629, -0.0925719
214.63, -0.0918636
214.631, -0.0911618
214.632, -0.0904624
214.633, -0.0897652
214.634, -0.0890735
214.635, -0.0883862
214.636, -0.0877022
214.637, -0.0870237
214.638, -0.0863487
214.639, -0.0856777
214.64, -0.0850098
214.641, -0.0843488
214.642, -0.0836903
214.643, -0.0830348
214.644, -0.0823842
214.645, -0.0817381
214.646, -0.0810979
214.647, -0.0804624
214.648, -0.0798319
214.649, -0.0792048
214.65, -0.0785842
214.651, -0.077971
214.652, -0.0773606
214.653, -0.0767584
214.654, -0.0761697
214.655, -0.0755883
214.656, -0.0750148
214.657, -0.0744525
214.658, -0.0738985
214.659, -0.0733524
214.66, -0.0728141
214.661, -0.0722841
214.662, -0.0717618
214.663, -0.0712466
214.664, -0.0707391
214.665, -0.0702387
214.666, -0.0697459
214.667, -0.0692605
214.668, -0.0687826
214.669, -0.0683121
214.67, -0.067849
214.671, -0.0673931
214.672, -0.0669445
214.673, -0.0665031
214.674, -0.0660688
214.675, -0.0656417
214.676, -0.0652216
214.677, -0.0648082
214.678, -0.0644019
214.679, -0.0640027
214.68, -0.0636104
214.681, -0.0632239
214.682, -0.0628437
214.683, -0.0624692
214.684, -0.0621011
214.685, -0.0617391
214.686, -0.0613832
214.687, -0.0610334
214.688, -0.0606891
214.689, -0.0603511
214.69, -0.0600192
214.691, -0.0596934
214.692, -0.0593736
214.693, -0.0590596
214.694, -0.0587515
214.695, -0.0584492
214.696, -0.0581526
214.697, -0.0578612
214.698, -0.0575753
214.699, -0.057295
214.7, -0.05702
214.701, -0.0567505
214.702, -0.0564863
214.703, -0.0562273
214.704, -0.0559734
214.705, -0.0557249
214.706, -0.0554818
214.707, -0.0552421
214.708, -0.0550065
214.709, -0.0547759
214.71, -0.0545488
214.711, -0.0543252
214.712, -0.0541042
214.713, -0.0538854
214.714, -0.0536687
214.715, -0.0534539
214.716, -0.0532406
214.717, -0.0530295
214.718, -0.0528202
214.719, -0.0526126
214.72, -0.0524065
214.721, -0.0522017
214.722, -0.0519982
214.723, -0.0517886
214.724, -0.0515741
214.725, -0.0513556
214.726, -0.0511338
214.727, -0.0509095
214.728, -0.0506812
214.729, -0.0504482
214.73, -0.0502085
214.731, -0.0499608
214.732, -0.0497059
214.733, -0.0494466
214.734, -0.0491824
214.735, -0.0489143
214.736, -0.0486418
214.737, -0.048365
214.738, -0.0480837
214.739, -0.0477978
214.74, -0.0475071
214.741, -0.0472082
214.742, -0.0469018
214.743, -0.0465881
214.744, -0.0462673
214.745, -0.0459395
214.746, -0.0456049
214.747, -0.0452636
214.748, -0.0449157
214.749, -0.0445612
214.75, -0.0442003
214.751, -0.0438359
214.752, -0.0434651
214.753, -0.0430882
214.754, -0.0427053
214.755, -0.0423168
214.756, -0.0419229
214.757, -0.0415237
214.758, -0.0411191
214.759, -0.0407092
214.76, -0.0402939
214.761, -0.0398733
214.762, -0.0394472
214.763, -0.0390163
214.764, -0.0385804
214.765, -0.0381395
214.766, -0.0376938
214.767, -0.037243
214.768, -0.0367874
214.769, -0.036327
214.77, -0.0358618
214.771, -0.0353917
214.772, -0.0349167
214.773, -0.0344362
214.774, -0.0339502
214.775, -0.0334588
214.776, -0.0329613
214.777, -0.0324577
214.778, -0.03195
214.779, -0.0314381
214.78, -0.0309221
214.781, -0.0304021
214.782, -0.0298784
214.783, -0.029351
214.784, -0.0288203
214.785, -0.0282861
214.786, -0.0277485
214.787, -0.0272077
214.788, -0.0266637
214.789, -0.0261165
214.79, -0.0255662
214.791, -0.0250128
214.792, -0.0244563
214.793, -0.0238968
214.794, -0.0233344
214.795, -0.022769
214.796, -0.0222007
214.797, -0.0216296
214.798, -0.0210557
214.799, -0.020479
214.8, -0.0198996
214.801, -0.0193175
214.802, -0.0187327
214.803, -0.0181452
214.804, -0.017556
214.805, -0.0169651
214.806, -0.0163723
214.807, -0.0157778
214.808, -0.0151814
214.809, -0.0145831
214.81, -0.0139831
214.811, -0.0133812
214.812, -0.0127776
214.813, -0.012172
214.814, -0.0115671
214.815, -0.0109625
214.816, -0.0103581
214.817, -0.00975393
214.818, -0.0091499
214.819, -0.00854603
214.82, -0.00794233
214.821, -0.00733875
214.822, -0.0067353
214.823, -0.00613195
214.824, -0.00552872
214.825, -0.00492562
214.826, -0.00432249
214.827, -0.00371936
214.828, -0.00311623
214.829, -0.00251305
214.83, -0.00190987
214.831, -0.00130668
214.832, -0.000703503
214.833, -0.000100369
214.834, 0.000502572
214.835, 0.00110556
214.836, 0.00170887
214.837, 0.00231198
214.838, 0.00291485
214.839, 0.0035174
214.84, 0.00411957
214.841, 0.00472128
214.842, 0.00532248
214.843, 0.00592309
214.844, 0.00652308
214.845, 0.0071224
214.846, 0.00772102
214.847, 0.00831889
214.848, 0.00891623
214.849, 0.009513
214.85, 0.0101091
214.851, 0.0107046
214.852, 0.0112994
214.853, 0.0118935
214.854, 0.0124874
214.855, 0.0130783
214.856, 0.0136664
214.857, 0.0142517
214.858, 0.0148342
214.859, 0.0154141
214.86, 0.0159915
214.861, 0.0165662
214.862, 0.0171384
214.863, 0.0177082
214.864, 0.0182753
214.865, 0.01884
214.866, 0.0194022
214.867, 0.0199618
214.868, 0.0205189
214.869, 0.0210734
214.87, 0.0216254
214.871, 0.0221746
214.872, 0.0227212
214.873, 0.0232651
214.874, 0.0238063
214.875, 0.0243436
214.876, 0.024877
214.877, 0.0254067
214.878, 0.0259316
214.879, 0.0264516
214.88, 0.0269673
214.881, 0.0274788
214.882, 0.027986
214.883, 0.0284892
214.884, 0.0289883
214.885, 0.0294834
214.886, 0.0299746
214.887, 0.0304621
214.888, 0.0309458
214.889, 0.0314258
214.89, 0.0319046
214.891, 0.0323784
214.892, 0.0328476
214.893, 0.0333122
214.894, 0.0337725
214.895, 0.0342284
214.896, 0.0346801
214.897, 0.0351275
214.898, 0.0355706
214.899, 0.0360097
214.9, 0.0364444
214.901, 0.036875
214.902, 0.0373014
214.903, 0.0377236
214.904, 0.0381417
214.905, 0.0385557
214.906, 0.0389655
214.907, 0.0393708
214.908, 0.0397718
214.909, 0.0401698
214.91, 0.0405642
214.911, 0.0409548
214.912, 0.0413417
214.913, 0.0417247
214.914, 0.0421038
214.915, 0.042479
214.916, 0.0428502
214.917, 0.0432174
214.918, 0.0435805
214.919, 0.0439395
214.92, 0.0442944
214.921, 0.0446452
214.922, 0.0449918
214.923, 0.0453343
214.924, 0.0456725
214.925, 0.0460066
214.926, 0.0463365
214.927, 0.046663
214.928, 0.0469841
214.929, 0.0472995
214.93, 0.0476093
214.931, 0.047914
214.932, 0.0482138
214.933, 0.0485085
214.934, 0.0487979
214.935, 0.0490821
214.936, 0.0493612
214.937, 0.0496349
214.938, 0.049903
214.939, 0.0501646
214.94, 0.05042
214.941, 0.0506692
214.942, 0.0509125
214.943, 0.0511502
214.944, 0.051382
214.945, 0.051608
214.946, 0.0518284
214.947, 0.0520431
214.948, 0.0522521
214.949, 0.0524556
214.95, 0.0526537
214.951, 0.0528463
214.952, 0.0530336
214.953, 0.0532157
214.954, 0.0533925
214.955, 0.0535643
214.956, 0.0537309
214.957, 0.0538937
214.958, 0.0540516
214.959, 0.0542126
214.96, 0.0543651
214.961, 0.0545108
214.962, 0.0546522
214.963, 0.0547883
214.964, 0.05492
214.965, 0.0550524
214.966, 0.0551847
214.967, 0.0553163
214.968, 0.0554453
214.969, 0.0555731
214.97, 0.0556996
214.971, 0.0558248
214.972, 0.0559487
214.973, 0.0560711
214.974, 0.0561913
214.975, 0.0563087
214.976, 0.0564288
214.977, 0.0565511
214.978, 0.0566754
214.979, 0.0568015
214.98, 0.0569292
214.981, 0.0570582
214.982, 0.0571885
214.983, 0.0573197
214.984, 0.0574517
214.985, 0.0575843
214.986, 0.0577176
214.987, 0.0578515
214.988, 0.0579859
214.989, 0.0581207
214.99, 0.0582566
214.991, 0.0583916
214.992, 0.0585259
214.993, 0.0586595
214.994, 0.0587927
214.995, 0.0589253
214.996, 0.0590575
214.997, 0.0591892
214.998, 0.059322
214.999, 0.0594434
215, 0.0595548
215.001, 0.0596572
215.002, 0.0597518
215.003, 0.0598394
215.004, 0.059921
215.005, 0.0600033
215.006, 0.0600786
215.007, 0.0601414
215.008, 0.0601917
215.009, 0.0602293
215.01, 0.060254
215.011, 0.0602653
215.012, 0.0602631
215.013, 0.0602475
215.014, 0.0602186
215.015, 0.0601763
215.016, 0.0601208
215.017, 0.060052
215.018, 0.05997
215.019, 0.0598778
215.02, 0.0597752
215.021, 0.0596618
215.022, 0.0595378
215.023, 0.0594027
215.024, 0.0592563
215.025, 0.0590982
215.026, 0.0589281
215.027, 0.0587457
215.028, 0.0585511
215.029, 0.0583442
215.03, 0.0581239
215.031, 0.0578903
215.032, 0.0576432
215.033, 0.0573827
215.034, 0.0571087
215.035, 0.0568212
215.036, 0.0565201
215.037, 0.0562054
215.038, 0.0558771
215.039, 0.0555351
215.04, 0.0551794
215.041, 0.05481
215.042, 0.0544269
215.043, 0.0540302
215.044, 0.0536197
215.045, 0.0531954
215.046, 0.0527575
215.047, 0.0523058
215.048, 0.0518405
215.049, 0.0513616
215.05, 0.0508691
215.051, 0.0503632
215.052, 0.0498459
215.053, 0.0493218
215.054, 0.0487938
215.055, 0.0482636
215.056, 0.0477315
215.057, 0.0472031
215.058, 0.0466817
215.059, 0.0461666
215.06, 0.0456576
215.061, 0.0451545
215.062, 0.0446573
215.063, 0.0441666
215.064, 0.0436822
215.065, 0.043204
215.066, 0.0427321
215.067, 0.0422663
215.068, 0.0418064
215.069, 0.0413523
215.07, 0.0409037
215.071, 0.0404607
215.072, 0.0400231
215.073, 0.039591
215.074, 0.0391641
215.075, 0.0387423
215.076, 0.0383255
215.077, 0.0379139
215.078, 0.0375075
215.079, 0.0371062
215.08, 0.0367098
215.081, 0.0363184
215.082, 0.0359318
215.083, 0.03555
215.084, 0.0351728
215.085, 0.0348001
215.086, 0.0344318
215.087, 0.0340682
215.088, 0.0337092
215.089, 0.0333546
215.09, 0.0330045
215.091, 0.0326641
215.092, 0.0323333
215.093, 0.0320118
215.094, 0.0317
215.095, 0.0313968
215.096, 0.0311022
215.097, 0.0308157
215.098, 0.0305377
215.099, 0.030268
215.1, 0.0300065
215.101, 0.0297536
215.102, 0.0295092
215.103, 0.0292732
215.104, 0.0290456
215.105, 0.0288258
215.106, 0.0286151
215.107, 0.0284134
215.108, 0.0282205
215.109, 0.0280362
215.11, 0.0278606
215.111, 0.0276935
215.112, 0.0275347
215.113, 0.0273843
215.114, 0.027242
215.115, 0.0271079
215.116, 0.0269817
215.117, 0.0268635
215.118, 0.0267524
215.119, 0.0266482
215.12, 0.0265509
215.121, 0.0264605
215.122, 0.0263746
215.123, 0.0262937
215.124, 0.0262181
215.125, 0.0261477
215.126, 0.0260825
215.127, 0.0260229
215.128, 0.0259688
215.129, 0.0259204
215.13, 0.0258779
215.131, 0.0258412
215.132, 0.0258104
215.133, 0.0257853
215.134, 0.0257663
215.135, 0.0257534
215.136, 0.0257463
215.137, 0.0257452
215.138, 0.0257481
215.139, 0.0257555
215.14, 0.0257675
215.141, 0.025784
215.142, 0.0258051
215.143, 0.0258307
215.144, 0.0258608
215.145, 0.0259033
215.146, 0.0259497
215.147, 0.0259991
215.148, 0.0260507
215.149, 0.0261046
215.15, 0.0261606
215.151, 0.0262192
215.152, 0.0262797
215.153, 0.0263416
215.154, 0.0264032
215.155, 0.0264649
215.156, 0.026527
215.157, 0.0265896
215.158, 0.0266526
215.159, 0.0267161
215.16, 0.0267801
215.161, 0.0268446
215.162, 0.0269095
215.163, 0.0269749
215.164, 0.0270407
215.165, 0.0271069
215.166, 0.0271735
215.167, 0.0272405
215.168, 0.0273078
215.169, 0.0273754
215.17, 0.0274434
215.171, 0.0275116
215.172, 0.02758
215.173, 0.0276487
215.174, 0.0277177
215.175, 0.0277877
215.176, 0.027858
215.177, 0.0279281
215.178, 0.0279984
215.179, 0.0280685
215.18, 0.0281386
215.181, 0.0282078
215.182, 0.0282762
215.183, 0.028344
215.184, 0.0284111
215.185, 0.0284776
215.186, 0.0285437
215.187, 0.0286089
215.188, 0.0286734
215.189, 0.0287371
215.19, 0.0288002
215.191, 0.0288625
215.192, 0.0289243
215.193, 0.0289854
215.194, 0.0290459
215.195, 0.0291051
215.196, 0.0291639
215.197, 0.0292212
215.198, 0.0292777
215.199, 0.0293336
215.2, 0.0293894
215.201, 0.0294448
215.202, 0.0294996
215.203, 0.0295538
215.204, 0.0296075
215.205, 0.0296605
215.206, 0.029713
215.207, 0.029765
215.208, 0.0298165
215.209, 0.0298675
215.21, 0.029918
215.211, 0.0299681
215.212, 0.030018
215.213, 0.030066
215.214, 0.0301123
215.215, 0.030157
215.216, 0.0301997
215.217, 0.0302413
215.218, 0.0302815
215.219, 0.0303262
215.22, 0.0303743
215.221, 0.0304259
215.222, 0.0304807
215.223, 0.0305359
215.224, 0.0305868
215.225, 0.0306423
215.226, 0.0306967
215.227, 0.0307501
215.228, 0.0308028
215.229, 0.0308545
215.23, 0.0309054
215.231, 0.0309469
215.232, 0.0309822
215.233, 0.0310107
215.234, 0.0310325
215.235, 0.0310469
215.236, 0.0310533
215.237, 0.0310518
215.238, 0.0310415
215.239, 0.0310224
215.24, 0.030994
215.241, 0.0309583
215.242, 0.0309148
215.243, 0.030863
215.244, 0.0308028
215.245, 0.0307339
215.246, 0.0306561
215.247, 0.0305693
215.248, 0.0304734
215.249, 0.0303682
215.25, 0.0302537
215.251, 0.0301298
215.252, 0.0299965
215.253, 0.0298327
215.254, 0.029664
215.255, 0.0294867
215.256, 0.0293007
215.257, 0.0291058
215.258, 0.028902
215.259, 0.0286892
215.26, 0.0284667
215.261, 0.0282342
215.262, 0.0279914
215.263, 0.0277339
215.264, 0.0274625
215.265, 0.0271779
215.266, 0.0268792
215.267, 0.0265726
215.268, 0.0262546
215.269, 0.0259251
215.27, 0.025584
215.271, 0.0252263
215.272, 0.0248523
215.273, 0.0244687
215.274, 0.0240729
215.275, 0.0236652
215.276, 0.0232456
215.277, 0.0228142
215.278, 0.0223709
215.279, 0.0219142
215.28, 0.0214442
215.281, 0.0209609
215.282, 0.0204644
215.283, 0.0199547
215.284, 0.0194315
215.285, 0.0188947
215.286, 0.018344
215.287, 0.0177793
215.288, 0.0172005
215.289, 0.0166074
215.29, 0.016
215.291, 0.0153782
215.292, 0.0147419
215.293, 0.0140917
215.294, 0.0134272
215.295, 0.0127483
215.296, 0.012055
215.297, 0.0113475
215.298, 0.0106257
215.299, 0.0098894
215.3, 0.00913869
215.301, 0.00837346
215.302, 0.00759369
215.303, 0.00679951
215.304, 0.00599093
215.305, 0.00516717
215.306, 0.00432828
215.307, 0.00347432
215.308, 0.00260536
215.309, 0.00172433
215.31, 0.00083066
215.311, -7.59358e-05
215.312, -0.000995724
215.313, -0.00187523
215.314, -0.00275623
215.315, -0.00363734
215.316, -0.00451695
215.317, -0.005395
215.318, -0.00627161
215.319, -0.00714663
215.32, -0.00802018
215.321, -0.00890972
215.322, -0.00979957
215.323, -0.0106892
